store,date,weekly_sales,holiday_flag,temperature,fuel_price,cpi,unemployment,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,rolling_mean_4,rolling_std_4,rolling_mean_12,year,month,weekofyear,dayofweek,holiday_lag1,temperature_rolling4,fuel_price_rolling4,cpi_rolling4,unemployment_rolling4
23,2012-06-29,1451782.16,0,64.23,3.577,138.1962667,4.125,1522042.57,1543667.68,1568048.54,1476144.34,1552934.64,1332952.47,1321914.34,1527475.7825,39041.699856280204,1419758.3883333334,2012,6,26,4,0.0,64.4,3.6587499999999995,138.15152984999997,4.125
23,2012-07-06,1545370.16,0,70.86,3.538,138.2296333,4.156,1451782.16,1522042.57,1543667.68,1568048.54,1476144.34,1552934.64,1332952.47,1521385.2375,50063.265066837725,1407023.0941666665,2012,7,27,4,0.0,67.91,3.60675,138.179583325,4.132750000000001
23,2012-07-13,1384921.63,0,69.19,3.561,138.263,4.156,1545370.16,1451782.16,1522042.57,1543667.68,1568048.54,1476144.34,1552934.64,1515715.6425,43925.038435672344,1433157.8958333333,2012,7,28,4,0.0,69.025,3.57625,138.21295,4.140500000000001
23,2012-07-20,1381339.23,0,71.13,3.61,138.2331935,4.156,1384921.63,1545370.16,1451782.16,1522042.57,1543667.68,1568048.54,1476144.34,1476029.1300000001,72603.73546984297,1441243.0808333333,2012,7,29,4,0.0,68.85249999999999,3.5714999999999995,138.230523375,4.148250000000001
23,2012-07-27,1322932.36,0,69.31,3.701,138.2033871,4.156,1381339.23,1384921.63,1545370.16,1451782.16,1522042.57,1543667.68,1568048.54,1440853.295,76840.72323560597,1449874.7866666664,2012,7,30,4,0.0,70.1225,3.6025,138.23230347499998,4.156
23,2012-08-03,1416926.31,0,71.51,3.698,138.1735806,4.156,1322932.36,1381339.23,1384921.63,1545370.16,1451782.16,1522042.57,1543667.68,1408640.845,95479.19376001877,1450337.51,2012,8,31,4,0.0,70.285,3.6425,138.2182903,4.156
23,2012-08-10,1436311.76,0,71.12,3.772,138.1437742,4.156,1416926.31,1322932.36,1381339.23,1384921.63,1545370.16,1451782.16,1522042.57,1376529.8824999998,39149.7851095919,1458255.1741666666,2012,8,32,4,0.0,70.7675,3.69525,138.18848384999998,4.156
23,2012-08-17,1510131.45,0,69.97,3.84,138.1857097,4.156,1436311.76,1416926.31,1322932.36,1381339.23,1384921.63,1545370.16,1451782.16,1389377.415,49804.056422305046,1466868.4483333332,2012,8,33,4,0.0,70.4775,3.75275,138.1766129,4.156
23,2012-08-24,1702220.96,0,64.63,3.874,138.2814516,4.156,1510131.45,1436311.76,1416926.31,1322932.36,1381339.23,1384921.63,1545370.16,1421575.4700000002,77052.79072580187,1463301.5158333334,2012,8,34,4,0.0,69.3075,3.7960000000000003,138.196129025,4.156
23,2012-08-31,1577468.78,0,68.34,3.884,138.3771935,4.156,1702220.96,1510131.45,1436311.76,1416926.31,1322932.36,1381339.23,1384921.63,1516397.62,130227.83248379068,1482141.2341666669,2012,8,35,4,0.0,68.515,3.8425,138.24703225,4.156
23,2012-09-07,1427162.26,1,66.74,3.921,138.4729355,4.156,1577468.78,1702220.96,1510131.45,1436311.76,1416926.31,1322932.36,1381339.23,1556533.2374999998,112944.73421764329,1482926.2541666667,2012,9,36,4,1577468.78,67.42,3.8797499999999996,138.329322575,4.156
23,2012-09-14,1279041.64,0,61.37,3.988,138.5673,4.156,1427162.26,1577468.78,1702220.96,1510131.45,1436311.76,1416926.31,1322932.36,1554245.8624999998,116235.76155375231,1473217.4691666665,2012,9,37,4,0.0,65.27,3.91675,138.42472014999998,4.156
23,2012-09-21,1338627.55,0,56.8,4.056,138.6534,4.156,1279041.64,1427162.26,1577468.78,1702220.96,1510131.45,1436311.76,1416926.31,1496473.4100000001,183460.18134016066,1452967.3916666666,2012,9,38,4,0.0,63.31249999999999,3.9622499999999996,138.51770725,4.156
23,2012-09-28,1319035.06,0,53.71,4.018,138.7395,4.156,1338627.55,1279041.64,1427162.26,1577468.78,1702220.96,1510131.45,1436311.76,1405575.0574999999,129751.21534610765,1443537.8408333333,2012,9,39,4,0.0,59.654999999999994,3.99575,138.60828387499998,4.156
23,2012-10-05,1464616.59,0,56.65,4.027,138.8256,4.145,1319035.06,1338627.55,1279041.64,1427162.26,1577468.78,1702220.96,1510131.45,1340966.6275,62585.55764048362,1424676.5824999998,2012,10,40,4,0.0,57.1325,4.02225,138.69645,4.153250000000001
23,2012-10-12,1412925.25,0,48.1,4.029,138.9117,4.145,1464616.59,1319035.06,1338627.55,1279041.64,1427162.26,1577468.78,1702220.96,1350330.21,80124.43557939489,1431317.8291666666,2012,10,41,4,0.0,53.815,4.0325,138.78255000000001,4.150500000000001
23,2012-10-19,1363155.77,0,47.89,4.0,138.8336129,4.145,1412925.25,1464616.59,1319035.06,1338627.55,1279041.64,1427162.26,1577468.78,1383801.1125,67366.28507408254,1433949.9974999998,2012,10,42,4,0.0,51.587500000000006,4.0184999999999995,138.827603225,4.14775
23,2012-10-26,1347454.59,0,50.56,3.917,138.7281613,4.145,1363155.77,1412925.25,1464616.59,1319035.06,1338627.55,1279041.64,1427162.26,1389933.1675000002,62848.54842650523,1437301.9483333332,2012,10,43,4,0.0,50.8,3.9932499999999997,138.82476855,4.145
24,2010-04-30,1259877.19,0,51.48,3.042,132.0644333,8.211,1264117.01,1268266.72,1379579.63,1478321.26,1258311.56,1222511.29,1309340.16,1347571.155,102264.2331702362,1328312.7466666666,2010,4,17,4,0.0,53.9225,3.0162499999999994,132.002201625,8.211
24,2010-05-07,1409705.03,0,66.65,3.095,132.1062,8.211,1259877.19,1264117.01,1268266.72,1379579.63,1478321.26,1258311.56,1222511.29,1292960.1375,57847.814041268764,1317575.3766666667,2010,5,18,4,0.0,55.07,3.042,132.04355,8.211
24,2010-05-14,1346783.35,0,51.31,3.112,132.152129,8.211,1409705.03,1259877.19,1264117.01,1268266.72,1379579.63,1478321.26,1258311.56,1300491.4875,72889.54493077972,1317208.5374999999,2010,5,19,4,0.0,55.1275,3.0675,132.08635725,8.211
24,2010-05-21,1283482.85,0,60.44,3.096,132.2230323,8.211,1346783.35,1409705.03,1259877.19,1264117.01,1268266.72,1379579.63,1478321.26,1320120.645,71884.03364053014,1313993.6091666666,2010,5,20,4,0.0,57.47,3.0862499999999997,132.13644865,8.211
24,2010-05-28,1473868.15,0,69.59,3.046,132.2939355,8.211,1283482.85,1346783.35,1409705.03,1259877.19,1264117.01,1268266.72,1379579.63,1324962.105,67364.93852349027,1324390.2850000001,2010,5,21,4,0.0,61.9975,3.08725,132.1938242,8.211
24,2010-06-04,1566668.91,0,71.99,3.006,132.3648387,8.211,1473868.15,1283482.85,1346783.35,1409705.03,1259877.19,1264117.01,1268266.72,1378459.845,81859.70959182513,1329513.6833333333,2010,6,22,4,0.0,63.332499999999996,3.065,132.25848387500002,8.211
24,2010-06-11,1375458.21,0,64.84,2.972,132.4357419,8.211,1566668.91,1473868.15,1283482.85,1346783.35,1409705.03,1259877.19,1264117.01,1417700.815,127003.95245778665,1350957.7458333333,2010,6,23,4,0.0,66.715,3.0300000000000002,132.3293871,8.211
24,2010-06-18,1354168.18,0,67.17,2.942,132.4733333,8.211,1375458.21,1566668.91,1473868.15,1283482.85,1346783.35,1409705.03,1259877.19,1424869.53,122392.26658011517,1363703.3225,2010,6,24,4,0.0,68.39750000000001,2.9915000000000003,132.39196235,8.211
24,2010-06-25,1399073.75,0,74.9,2.958,132.4976,8.211,1354168.18,1375458.21,1566668.91,1473868.15,1283482.85,1346783.35,1409705.03,1442540.8624999998,97807.60774253271,1371691.3741666668,2010,6,25,4,0.0,69.725,2.9695,132.44287847500001,8.211
24,2010-07-02,1563387.94,0,71.12,2.958,132.5218667,8.117,1399073.75,1354168.18,1375458.21,1566668.91,1473868.15,1283482.85,1346783.35,1423842.2624999997,96968.0785208753,1365087.415,2010,7,26,4,0.0,69.5075,2.9575000000000005,132.482135475,8.187500000000002
24,2010-07-09,1665502.55,0,79.05,2.94,132.5461333,8.117,1563387.94,1399073.75,1354168.18,1375458.21,1566668.91,1473868.15,1283482.85,1423022.02,95357.70977028453,1380404.7741666667,2010,7,27,4,0.0,73.06,2.9495,132.509733325,8.164000000000001
24,2010-07-16,1418697.05,0,76.56,2.933,132.5667742,8.117,1665502.55,1563387.94,1399073.75,1354168.18,1375458.21,1566668.91,1473868.15,1495533.105,144663.21814678793,1413507.76,2010,7,28,4,0.0,75.4075,2.9472500000000004,132.53309355,8.140500000000001
24,2010-07-23,1333740.35,0,75.27,2.924,132.5825806,8.117,1418697.05,1665502.55,1563387.94,1399073.75,1354168.18,1375458.21,1566668.91,1511665.3225000002,126043.75379948187,1426389.43,2010,7,29,4,0.0,75.5,2.9387499999999998,132.5543387,8.117
24,2010-07-30,1387517.63,0,75.91,2.932,132.5983871,8.117,1333740.35,1418697.05,1665502.55,1563387.94,1399073.75,1354168.18,1375458.21,1495331.9725000001,147844.96831456776,1432544.6933333334,2010,7,30,4,0.0,76.69749999999999,2.9322500000000002,132.5734688,8.117
24,2010-08-06,1442819.28,0,74.54,2.942,132.6141935,8.117,1387517.63,1333740.35,1418697.05,1665502.55,1563387.94,1399073.75,1354168.18,1451364.395,147008.08392656513,1430695.7433333334,2010,8,31,4,0.0,75.57,2.93275,132.59048385,8.117
24,2010-08-13,1384243.75,0,74.17,2.923,132.63,8.117,1442819.28,1387517.63,1333740.35,1418697.05,1665502.55,1563387.94,1399073.75,1395693.5775000001,47099.32801490727,1438698.7375,2010,8,32,4,0.0,74.9725,2.93025,132.6062903,8.117
24,2010-08-20,1375307.54,0,72.17,2.913,132.6616129,8.117,1384243.75,1442819.28,1387517.63,1333740.35,1418697.05,1665502.55,1563387.94,1387080.2525,44572.86704886249,1447095.4791666667,2010,8,33,4,0.0,74.1975,2.9275,132.62604837499998,8.117
24,2010-08-27,1350059.35,0,67.0,2.885,132.6932258,8.117,1375307.54,1384243.75,1442819.28,1387517.63,1333740.35,1418697.05,1665502.55,1397472.05,30668.74179921399,1438882.095,2010,8,34,4,0.0,71.97,2.91575,132.64975805,8.117
24,2010-09-03,1366381.6,0,73.52,2.86,132.7248387,8.117,1350059.35,1375307.54,1384243.75,1442819.28,1387517.63,1333740.35,1418697.05,1388107.4800000002,39242.01884568305,1420831.2983333336,2010,9,35,4,0.0,71.715,2.89525,132.67741934999998,8.117
24,2010-09-10,1474498.59,1,67.11,2.837,132.7564516,8.117,1366381.6,1350059.35,1375307.54,1384243.75,1442819.28,1387517.63,1333740.35,1368998.06,14580.365802957911,1420074.9141666666,2010,9,36,4,1366381.6,69.95,2.87375,132.70903225,8.117
24,2010-09-17,1273295.46,0,60.31,2.846,132.7670667,8.117,1474498.59,1366381.6,1350059.35,1375307.54,1384243.75,1442819.28,1387517.63,1391561.77,56270.79743434696,1430102.4483333332,2010,9,37,4,0.0,66.985,2.857,132.73539569999997,8.117
24,2010-09-24,1169413.27,0,64.3,2.837,132.7619333,8.117,1273295.46,1474498.59,1366381.6,1350059.35,1375307.54,1384243.75,1442819.28,1366058.75,82906.19579447263,1419620.9241666666,2010,9,38,4,0.0,66.31,2.8449999999999998,132.752572575,8.117
24,2010-10-01,1215273.2,0,66.88,2.84,132.7568,8.275,1169413.27,1273295.46,1474498.59,1366381.6,1350059.35,1375307.54,1384243.75,1320897.23,130224.83679207077,1386789.7016666667,2010,10,39,4,0.0,64.65,2.84,132.7605629,8.156500000000001
24,2010-10-08,1361944.94,0,54.82,2.903,132.7516667,8.275,1215273.2,1169413.27,1273295.46,1474498.59,1366381.6,1350059.35,1375307.54,1283120.1300000001,134480.10387422808,1349270.5891666666,2010,10,40,4,0.0,61.57749999999999,2.8565,132.759366675,8.196000000000002
24,2010-10-15,1300806.74,0,52.83,2.999,132.7633548,8.275,1361944.94,1215273.2,1169413.27,1273295.46,1474498.59,1366381.6,1350059.35,1254981.7175,83016.56401296103,1344541.2466666668,2010,10,41,4,0.0,59.7075,2.89475,132.7584387,8.235500000000002
24,2010-10-22,1234875.33,0,48.69,3.049,132.8170968,8.275,1300806.74,1361944.94,1215273.2,1169413.27,1273295.46,1474498.59,1366381.6,1261859.5375,86121.17740430936,1341796.7791666666,2010,10,42,4,0.0,55.805,2.94775,132.77222957499998,8.275
24,2010-10-29,1244925.94,0,57.29,3.055,132.8708387,8.275,1234875.33,1300806.74,1361944.94,1215273.2,1169413.27,1273295.46,1474498.59,1278225.0525,66736.0131347728,1329076.5875000001,2010,10,43,4,0.0,53.4075,3.0015,132.80073925,8.275
24,2010-11-05,1285358.01,0,42.2,3.049,132.9245806,8.275,1244925.94,1234875.33,1300806.74,1361944.94,1215273.2,1169413.27,1273295.46,1285638.2374999998,58558.120017928864,1312585.4758333333,2010,11,44,4,0.0,50.2525,3.0380000000000003,132.843967725,8.275
24,2010-11-12,1312877.01,0,41.76,3.065,132.9783226,8.275,1285358.01,1244925.94,1234875.33,1300806.74,1361944.94,1215273.2,1169413.27,1266491.5050000001,31612.95346017249,1304344.9975,2010,11,45,4,0.0,47.485,3.0545,132.89770967500002,8.275
24,2010-11-19,1277150.6,0,45.63,3.138,132.9172,8.275,1312877.01,1285358.01,1244925.94,1234875.33,1300806.74,1361944.94,1215273.2,1269509.0725,36220.58966001053,1299142.4533333334,2010,11,46,4,0.0,46.72,3.07675,132.92273547500002,8.275
24,2010-11-26,1779276.51,1,41.92,3.186,132.8369333,8.275,1277150.6,1312877.01,1285358.01,1244925.94,1234875.33,1300806.74,1361944.94,1280077.8900000001,27975.528327093332,1293066.7241666669,2010,11,47,4,1277150.6,42.8775,3.1095,132.914259125,8.275
24,2010-12-03,1413302.7,0,37.08,3.2,132.7566667,8.275,1779276.51,1277150.6,1312877.01,1285358.01,1244925.94,1234875.33,1300806.74,1413665.5325,244219.06850326472,1327474.6333333335,2010,12,48,4,0.0,41.597500000000004,3.1472499999999997,132.87228065,8.275
24,2010-12-10,1593012.75,0,27.11,3.255,132.6764,8.275,1413302.7,1779276.51,1277150.6,1312877.01,1285358.01,1244925.94,1234875.33,1445651.705,229763.43678832077,1322374.9758333333,2010,12,49,4,0.0,37.935,3.19475,132.79680000000002,8.275
24,2010-12-17,1663525.77,0,27.99,3.301,132.6804516,8.275,1593012.75,1413302.7,1779276.51,1277150.6,1312877.01,1285358.01,1244925.94,1515685.6400000001,218205.45394891198,1349018.0833333333,2010,12,50,4,0.0,33.525,3.2355,132.7376129,8.275
24,2010-12-24,2386015.75,0,27.74,3.309,132.7477419,8.275,1663525.77,1593012.75,1413302.7,1779276.51,1277150.6,1312877.01,1285358.01,1612279.4325,153272.25899428417,1390194.125,2010,12,51,4,0.0,29.979999999999997,3.26625,132.71531505000002,8.275
24,2010-12-31,1208600.05,1,25.9,3.336,132.8150323,8.275,2386015.75,1663525.77,1593012.75,1413302.7,1779276.51,1277150.6,1312877.01,1763964.2425000002,427872.2141471696,1487756.0041666667,2010,12,52,4,2386015.75,27.185,3.30025,132.72990645000002,8.275
24,2011-01-07,1178641.71,0,30.72,3.351,132.8823226,8.252,1208600.05,2386015.75,1663525.77,1593012.75,1413302.7,1779276.51,1277150.6,1712788.58,491329.4787651994,1474977.2633333334,2011,1,1,4,0.0,28.0875,3.32425,132.7813871,8.269250000000001
24,2011-01-14,1167740.2,0,22.41,3.367,132.9510645,8.252,1178641.71,1208600.05,2386015.75,1663525.77,1593012.75,1413302.7,1779276.51,1609195.82,563398.8402816097,1464796.8441666665,2011,1,2,4,0.0,26.6925,3.34075,132.849040325,8.263500000000002
24,2011-01-21,1107170.39,0,23.69,3.391,133.0285161,8.252,1167740.2,1178641.71,1208600.05,2386015.75,1663525.77,1593012.75,1413302.7,1485249.4274999998,600759.3105949385,1459202.25,2011,1,3,4,0.0,25.68,3.36125,132.919233875,8.257750000000001
24,2011-01-28,1126921.34,0,17.91,3.402,133.1059677,8.252,1107170.39,1167740.2,1178641.71,1208600.05,2386015.75,1663525.77,1593012.75,1165538.0875,42574.15079558696,1447722.6208333333,2011,1,4,4,0.0,23.6825,3.37775,132.991967725,8.252
24,2011-02-04,1225182.04,0,23.83,3.4,133.1834194,8.252,1126921.34,1107170.39,1167740.2,1178641.71,1208600.05,2386015.75,1663525.77,1145118.4100000001,33698.380792989665,1434519.5650000002,2011,2,5,4,0.0,21.96,3.39,133.067241925,8.252
24,2011-02-11,1341240.62,1,26.51,3.416,133.260871,8.252,1225182.04,1126921.34,1107170.39,1167740.2,1178641.71,1208600.05,2386015.75,1156753.4925000002,52126.817253589565,1427211.6508333336,2011,2,6,4,1225182.04,22.985,3.40225,133.14469355,8.252
24,2011-02-18,1360150.12,0,34.04,3.42,133.3701429,8.252,1341240.62,1225182.04,1126921.34,1107170.39,1167740.2,1178641.71,1208600.05,1200128.5975000001,107301.45815634383,1432552.485833333,2011,2,7,4,0.0,25.5725,3.4095,133.23010025,8.252
24,2011-02-25,1235121.33,0,26.09,3.452,133.4921429,8.252,1360150.12,1341240.62,1225182.04,1126921.34,1107170.39,1167740.2,1178641.71,1263373.5300000003,108791.51642984823,1397625.2866666666,2011,2,8,4,0.0,27.6175,3.422,133.32664405,8.252
24,2011-03-04,1346994.53,0,31.36,3.605,133.6141429,8.252,1235121.33,1360150.12,1341240.62,1225182.04,1126921.34,1107170.39,1167740.2,1290423.5275,70140.2388822112,1382776.8391666666,2011,3,9,4,0.0,29.5,3.47325,133.434324925,8.252
24,2011-03-11,1253218.7,0,39.51,3.752,133.7361429,8.252,1346994.53,1235121.33,1360150.12,1341240.62,1225182.04,1126921.34,1107170.39,1320876.6500000001,57715.43780769696,1362275.3208333333,2011,3,10,4,0.0,32.75,3.55725,133.5531429,8.252
24,2011-03-18,1168397.26,0,43.39,3.796,133.8492258,8.252,1253218.7,1346994.53,1235121.33,1360150.12,1341240.62,1225182.04,1126921.34,1298871.17,63820.47113563444,1328083.0650000002,2011,3,11,4,0.0,35.0875,3.65125,133.67291362499998,8.252
24,2011-03-25,1158693.12,0,36.88,3.789,133.9587419,8.252,1168397.26,1253218.7,1346994.53,1235121.33,1360150.12,1341240.62,1225182.04,1250932.955,73700.29230146718,1226614.8575000002,2011,3,12,4,0.0,37.785,3.7355,133.789563375,8.252
24,2011-04-01,1163803.3,0,35.73,3.811,134.0682581,8.212,1158693.12,1168397.26,1253218.7,1346994.53,1235121.33,1360150.12,1341240.62,1231825.9025,87736.46355364687,1222455.9466666665,2011,4,13,4,0.0,38.8775,3.787,133.903092175,8.242
24,2011-04-08,1273670.32,0,44.7,3.895,134.1777742,8.212,1163803.3,1158693.12,1168397.26,1253218.7,1346994.53,1235121.33,1360150.12,1186028.095,44968.752536672764,1221219.4125,2011,4,14,4,0.0,40.175,3.82275,134.0135,8.232000000000001
24,2011-04-15,1245576.65,0,52.36,3.981,134.2784667,8.212,1273670.32,1163803.3,1158693.12,1168397.26,1253218.7,1346994.53,1235121.33,1191141.0,55162.12809117597,1230046.9225,2011,4,15,4,0.0,42.417500000000004,3.869,134.120810225,8.222000000000001
24,2011-04-22,1372484.9,0,46.0,4.061,134.3571,8.212,1245576.65,1273670.32,1163803.3,1158693.12,1168397.26,1253218.7,1346994.53,1210435.8475000001,57980.970579961984,1241580.7775,2011,4,16,4,0.0,44.697500000000005,3.937,134.22039975,8.212
24,2011-04-29,1197761.17,0,60.48,4.117,134.4357333,8.212,1372484.9,1245576.65,1273670.32,1163803.3,1158693.12,1168397.26,1253218.7,1263883.7925,86103.10315023152,1262044.4075,2011,4,17,4,0.0,50.885,4.0135,134.31226855,8.212
24,2011-05-06,1339630.35,0,55.75,4.192,134.5143667,8.212,1197761.17,1372484.9,1245576.65,1273670.32,1163803.3,1158693.12,1168397.26,1272373.26,73731.59682207432,1259759.335,2011,5,18,4,0.0,53.6475,4.08775,134.396416675,8.212
24,2011-05-13,1311950.16,0,58.49,4.211,134.593,8.212,1339630.35,1197761.17,1372484.9,1245576.65,1273670.32,1163803.3,1158693.12,1288863.2674999998,81123.76863168733,1259625.1458333333,2011,5,19,4,0.0,55.18000000000001,4.14525,134.47505,8.212
24,2011-05-20,1234281.7,0,59.84,4.202,134.6803871,8.212,1311950.16,1339630.35,1197761.17,1372484.9,1245576.65,1273670.32,1163803.3,1305456.645,75941.00814515474,1255608.4825,2011,5,20,4,0.0,58.64,4.1805,134.555871775,8.212
24,2011-05-27,1311153.72,0,65.74,4.134,134.7677742,8.212,1234281.7,1311950.16,1339630.35,1197761.17,1372484.9,1245576.65,1273670.32,1270905.845,66078.65227428172,1255538.5133333334,2011,5,21,4,0.0,59.955,4.18475,134.638882,8.212
24,2011-06-03,1554837.62,0,73.12,4.069,134.8551613,8.212,1311153.72,1234281.7,1311950.16,1339630.35,1197761.17,1372484.9,1245576.65,1299253.9825,45293.28582118961,1252551.7791666668,2011,6,22,4,0.0,64.2975,4.154,134.72408065,8.212
24,2011-06-10,1373841.91,0,70.02,4.025,134.9425484,8.212,1554837.62,1311153.72,1234281.7,1311950.16,1339630.35,1197761.17,1372484.9,1353055.8,139366.00214478633,1277686.6891666667,2011,6,23,4,0.0,67.17999999999999,4.1075,134.81146775,8.212
24,2011-06-17,1320359.23,0,64.34,3.989,135.0837333,8.212,1373841.91,1554837.62,1311153.72,1234281.7,1311950.16,1339630.35,1197761.17,1368528.7375,136691.12286595674,1294807.0766666667,2011,6,24,4,0.0,68.305,4.05425,134.9123043,8.212
24,2011-06-24,1304850.67,0,68.88,3.964,135.2652667,8.212,1320359.23,1373841.91,1554837.62,1311153.72,1234281.7,1311950.16,1339630.35,1390048.1199999999,113282.96178685864,1308279.2525000002,2011,6,25,4,0.0,69.09,4.01175,135.036677425,8.212
24,2011-07-01,1445596.61,0,70.27,3.916,135.4468,8.358,1304850.67,1320359.23,1373841.91,1554837.62,1311153.72,1234281.7,1311950.16,1388472.3575,114780.13085739993,1320033.2,2011,7,26,4,0.0,68.3775,3.9735,135.1845871,8.2485
24,2011-07-08,1567340.07,0,72.56,3.886,135.6283333,8.358,1445596.61,1304850.67,1320359.23,1373841.91,1554837.62,1311153.72,1234281.7,1361162.105,63576.241394253135,1334360.3908333334,2011,7,27,4,0.0,69.0125,3.9387499999999998,135.356033325,8.285000000000002
24,2011-07-15,1356938.95,0,74.43,3.915,135.7837419,8.358,1567340.07,1445596.61,1304850.67,1320359.23,1373841.91,1554837.62,1311153.72,1409536.645,122629.53250246125,1361174.0091666665,2011,7,28,4,0.0,71.535,3.92025,135.531035475,8.3215
24,2011-07-22,1357672.24,0,79.29,3.972,135.8738387,8.358,1356938.95,1567340.07,1445596.61,1304850.67,1320359.23,1373841.91,1554837.62,1418681.5750000002,114881.66943965657,1359878.5133333334,2011,7,29,4,0.0,74.1375,3.92225,135.683178475,8.358
24,2011-07-29,1310973.06,0,74.84,4.004,135.9639355,8.358,1357672.24,1356938.95,1567340.07,1445596.61,1304850.67,1320359.23,1373841.91,1431886.9675,99432.60427618663,1373204.4358333333,2011,7,30,4,0.0,75.28,3.94425,135.81246235,8.358
24,2011-08-05,1417616.81,0,74.64,4.02,136.0540323,8.358,1310973.06,1357672.24,1356938.95,1567340.07,1445596.61,1304850.67,1320359.23,1398231.08,114835.92941703857,1370816.3283333334,2011,8,31,4,0.0,75.80000000000001,3.9777499999999995,135.9188871,8.358
24,2011-08-12,1402818.01,0,72.52,3.995,136.144129,8.358,1417616.81,1310973.06,1357672.24,1356938.95,1567340.07,1445596.61,1304850.67,1360800.265,43724.762007288555,1379621.8825,2011,8,32,4,0.0,75.3225,3.99775,136.00898387499998,8.358
24,2011-08-19,1352039.88,0,69.93,3.942,136.183129,8.358,1402818.01,1417616.81,1310973.06,1357672.24,1356938.95,1567340.07,1445596.61,1372270.03,48166.11375409292,1393666.575,2011,8,33,4,0.0,72.9825,3.9902499999999996,136.08630645,8.358
24,2011-08-26,1402372.09,0,69.94,3.906,136.2136129,8.358,1352039.88,1402818.01,1417616.81,1310973.06,1357672.24,1356938.95,1567340.07,1370861.94,48813.09991133766,1397073.755,2011,8,34,4,0.0,71.75750000000001,3.96575,136.1487258,8.358
24,2011-09-02,1196105.44,0,68.14,3.879,136.2440968,8.358,1402372.09,1352039.88,1402818.01,1417616.81,1310973.06,1357672.24,1356938.95,1393711.6975,28670.08954174458,1384368.2941666667,2011,9,35,4,0.0,70.1325,3.9305000000000003,136.19624192499998,8.358
24,2011-09-09,1527455.19,1,68.32,3.93,136.2745806,8.358,1196105.44,1402372.09,1352039.88,1402818.01,1417616.81,1310973.06,1357672.24,1338333.855,97768.22752935629,1369556.9216666666,2011,9,36,4,1196105.44,69.08250000000001,3.91425,136.22885482499998,8.358
24,2011-09-16,1227535.97,0,65.56,3.937,136.3145,8.358,1527455.19,1196105.44,1402372.09,1352039.88,1402818.01,1417616.81,1310973.06,1369493.15,137114.24116313265,1386814.9183333332,2011,9,37,4,0.0,67.99000000000001,3.913,136.261697575,8.358
24,2011-09-23,1232376.49,0,60.61,3.899,136.367,8.358,1227535.97,1527455.19,1196105.44,1402372.09,1352039.88,1402818.01,1417616.81,1338367.1724999999,155319.95343780261,1380372.0266666666,2011,9,38,4,0.0,65.6575,3.91125,136.30004435,8.358
24,2011-09-30,1246242.61,0,68.0,3.858,136.4195,8.358,1232376.49,1227535.97,1527455.19,1196105.44,1402372.09,1352039.88,1402818.01,1295868.2725,155226.32198992404,1362603.6833333333,2011,9,39,4,0.0,65.6225,3.9059999999999997,136.34389515,8.358
24,2011-10-07,1405914.39,0,53.87,3.775,136.472,8.454,1246242.61,1232376.49,1227535.97,1527455.19,1196105.44,1402372.09,1352039.88,1308402.565,146250.10859460008,1335845.5616666668,2011,10,40,4,0.0,62.01,3.86725,136.39325,8.382000000000001
24,2011-10-14,1333315.03,0,60.21,3.744,136.5150968,8.454,1405914.39,1246242.61,1232376.49,1227535.97,1527455.19,1196105.44,1402372.09,1278017.365,85632.44083694342,1339926.8483333334,2011,10,41,4,0.0,60.6725,3.819,136.44339920000002,8.406000000000002
24,2011-10-21,1283563.43,0,56.6,3.757,136.5017742,8.454,1333315.03,1405914.39,1246242.61,1232376.49,1227535.97,1527455.19,1196105.44,1304462.13,81057.39304295929,1337897.0808333333,2011,10,42,4,0.0,59.669999999999995,3.7835,136.47709275,8.430000000000001
24,2011-10-28,1307142.75,0,48.0,3.757,136.4884516,8.454,1283563.43,1333315.03,1405914.39,1246242.61,1232376.49,1227535.97,1527455.19,1317258.865,69032.1021013689,1335612.945,2011,10,43,4,0.0,54.67,3.7582500000000003,136.49433065,8.454
24,2011-11-04,1385860.38,0,39.87,3.738,136.475129,8.454,1307142.75,1283563.43,1333315.03,1405914.39,1246242.61,1232376.49,1227535.97,1332483.9,53003.502736656636,1326406.7733333332,2011,11,44,4,0.0,51.17,3.749,136.4951129,8.454
24,2011-11-11,1425078.59,0,46.78,3.719,136.4618065,8.454,1385860.38,1307142.75,1283563.43,1333315.03,1405914.39,1246242.61,1232376.49,1327470.3975,43911.21661316441,1324993.6375,2011,11,45,4,0.0,47.8125,3.74275,136.481790325,8.454
24,2011-11-18,1297535.69,0,48.17,3.717,136.4666667,8.454,1425078.59,1385860.38,1307142.75,1283563.43,1333315.03,1405914.39,1246242.61,1350411.2875,66263.73219047407,1331080.1966666665,2011,11,46,4,0.0,45.705,3.73275,136.47301345,8.454
24,2011-11-25,1761235.67,1,41.83,3.689,136.4788,8.454,1297535.69,1425078.59,1385860.38,1307142.75,1283563.43,1333315.03,1405914.39,1353904.3525,61781.96435232881,1322343.83,2011,11,47,4,1297535.69,44.1625,3.71575,136.47060055,8.454
24,2011-12-02,1335647.1,0,47.21,3.666,136.4909333,8.454,1761235.67,1297535.69,1425078.59,1385860.38,1307142.75,1283563.43,1333315.03,1467427.5825,203005.002489331,1369438.0158333334,2011,12,48,4,0.0,45.9975,3.69775,136.474551625,8.454
